"dfc64baf:4037f313:42207a8a:f9702be8";"Invalid map received from server";;"Message of modal window";;
"dfcd1217:475f11bf:7de194b4:5bdba07f";"Translate the camera when the mouse on border screen.";"Option hint";"Option Panel";;
"dfcd4025:49e8ab07:8ba2e9b2:3ee92992";"- %1 PTS";;"Strategic Map Battle Result";;
"dfd65f73:49ceb212:be00488e:83f182a0";"Manager of Paradox Studio Group";;;;
"dfd84e66:4495caa0:30a7e2a8:eb85c574";"AIR units have various roles, depending on their loadout.";;;;
"dfdab4af:41421955:f1e32c9a:217c8335";"Ginimav";;;;"DO NOT TRANSLATE"
"dfdb579b:44959904:d9da608f:095b5555";"January 1st, 1979. Deng Xiaoping meets Jimmy Carter, seeking American support against Vietnam.";;;;"DO NOT TRANSLATE"
"dfdce87d:47188a3b:afc37ea2:ce6683b7";"Goncalves";;;;"DO NOT TRANSLATE"
"dfdd69ce:40e594a3:151775b3:2fe3f703";"Balczarek";;;;"DO NOT TRANSLATE"
"dfdf1631:4376d824:5b33348c:0e321c43";"Christensen";;;;"DO NOT TRANSLATE"
"dfe1cb4f:43294f33:96a8428d:f78f370c";"BLACK DIVISION";;;;"DO NOT TRANSLATE"
"dfe61d54:470c0a42:7997fabd:a50ebc96";"Sinclair";;;;"DO NOT TRANSLATE"
"dfea735b:4656f6fb:83f82b94:be1f2f2a";"Your tank took too much stress and Fall Back ! In falling back stance it will automatically run back to a safe position.\nDuring that time, it is impossible for you to give any other order.";;"The officer is warning the Player - Tone is alarmed";;
"dfeed7d2:4b78521f:1b720998:4d164433";"Jedrzejewski";;;;"DO NOT TRANSLATE"
"dff1292e:441da897:8a3d9fae:0af21e13";"Enemy contact! #Enemy_unit_contact";;"Ingame Alert";;
"dff32cde:493b26e7:089a809f:05473cf0";"Insurrection de Prague";;;;"DO NOT TRANSLATE"
"dff45958:42a39e03:41ce1d89:ea571df9";"Segerstam";;;;"DO NOT TRANSLATE"
"dff45b0b:4a9f2f2a:829126b5:be918557";"Snyder";;;;"DO NOT TRANSLATE"
"dff7c70f:4f027b8b:6d765abb:a854229c";"EXPORT";;"Title of action bar button - MAX 14 CHARACTERS";"14";
"dffc2d5e:45319d56:f08aa499:2ed19788";"This mode gives you the opportunity to play historical battles as they were fought. Battlegroups are pre-made and can't be modified, as are the settings, to match historical conditions as far as possible.\n\nThe player(s) mission is to capture objectives or hold objectives assigned to the officers they will be impersonnating.";;;;
"dffcc3d0:43270433:3f0375b5:27650af4";"Sri Lanka";;"Country name choice during account creation";;
"e0009959:4ab88d13:dbeb4d95:020a8767";"UE 630(f) HOTCHKISS";;;;"DO NOT TRANSLATE"
"e004416c:458e1664:2382b081:479374cc";"FGP E";;;;
"e00ea06f:4e2388a1:ed645aab:d1575234";"CMDO FUS-MARINS";;;;"DO NOT TRANSLATE"
"e01d9b8e:45492e74:50c70db1:021dd53a";"Campaigne";;;;"DO NOT TRANSLATE"
"e0243f4e:46c2a5fe:c4063d9c:1c2fe6f2";"Micha";;;;"DO NOT TRANSLATE"
"e0267876:48e12509:341423b3:c6fe5b38";"Carpiquet - Duellists";;;;"DO NOT TRANSLATE"
"e02aaf73:46fbc23b:eafcdc89:85ec70e7";"Prazak";;;;"DO NOT TRANSLATE"
"e03055f1:4beac133:68a78ba1:afcdbde5";"Press P to pause the game while you can still give orders.";;"Game Tip as hint for the loading screen";;
"e0340f54:45b88e92:1095d4a9:46cfb8c1";"THE HIGHBORN";;;;
"e036b80f:43b4480e:3d0d32ac:af8401c3";"Nothing is lost. We can still beat them!";;"Aide is encouraging the player - Tone is determined";;
"e037bd28:48c5a9e1:994f6094:05e518e7";"M1A1";;;;"DO NOT TRANSLATE"
"e037da50:406dfa54:2a9dc996:afc96a97";"Manus";;;;"DO NOT TRANSLATE"
"e039c54c:4677da9a:301d9fbe:8f954d93";"Barbin";;;;"DO NOT TRANSLATE"
"e03bb684:4df1545b:7def9ca1:1fcbf421";"Last stand on Hill 112 (Allied attack) #1vs1";;;;
"e03e186c:470c97ae:c0eb8ba2:4f53e41e";"29th Infantry Division";;;;"DO NOT TRANSLATE"
"e0421a42:4bb4b334:2a64d280:e87b2b7e";"Movement: Tracked";"titre";;;
"e042556c:48892ec3:6185a98b:5c867282";"Kammeraad";;;;"DO NOT TRANSLATE"
"e043561c:405c9322:3864f695:ea640d71";"Prydz";;;;"DO NOT TRANSLATE"
"e0439881:43fa75c0:1e7de493:92e605c3";"Intelligence has identified SS-StuG-Abteilung 2 in our sector. It certainly intends to bolster Frey or Weidinger's strengths. Be careful about them, they're a scourge to get rid of.";;;;
"e047cd1a:48c90446:5435cfba:ae4ef169";"M5";;;;"DO NOT TRANSLATE"
"e0484eeb:4ca680d4:e2fd85a0:e7b79812";"Iankov";;;;"DO NOT TRANSLATE"
"e04a8a16:40332cb1:18783a9b:b8e7a2ad";"FFI RALLIES";;;;"DO NOT TRANSLATE"
"e050a0f8:4b5f073b:c670c89a:aca74f97";"KÜBEL. MUN.";;;;"DO NOT TRANSLATE"
"e054870b:4bfd5629:7d4c2c85:cb7ff8bf";"But first, army intel warns us about an enemy aircraft take-off.\nLet’s #coloredtext5{DEPLOY AND POSITION} the #coloredtext4{M16 MGMC} in your DEPLOYMENT ZONE.\nClick on the LAUNCH BATTLE button when it’s done.";;;;
"e05716bf:47f40c3e:73a98a96:7817ab6d";"Luber";;;;"DO NOT TRANSLATE"
"e059eb61:4d7560bb:48f2ddab:561a0aae";"Stressed";;"Company info panel";;
"e05eae32:4e928af1:ff6304ae:7269730f";"Kato";;;;"DO NOT TRANSLATE"
"e061b72c:4d96f781:1e4a3e8c:f86b0c36";"Observateur d'artillerie subtil";;;;"DO NOT TRANSLATE"
"e0663526:4f1c89ca:1ec2baa9:41ee9f77";"Watson";;;;"DO NOT TRANSLATE"
"e066eae5:421cef4d:158fd0a9:afb96428";"INFANTRY DIVISION";;;;
"e06a9380:42499d57:51e551b9:23569edd";"SKIRMISH";;"Title for action bar button - MAX 14 CHARACTERS";"14";
"e06be30b:449e7c6e:42937b81:55d566c1";"Cheremetiev";;;;"DO NOT TRANSLATE"
"e06e7fc4:463ad224:2f18dab3:1b11f5f4";"Slivka";;;;"DO NOT TRANSLATE"
"e070a252:49587b15:5d961a9e:3fdd7119";"Lempriere";;;;"DO NOT TRANSLATE"
"e070c41a:4fdab22e:2cdff09d:62d18315";"Efficient against infantry & soft-skin vehicles, they can still deal some damage to light armoured ones.";;;;
"e07d8918:426ecf3e:04bbc586:ecfc64b4";"Séoul libérée";;;;"DO NOT TRANSLATE"
"e08043c7:4fce6ec3:97903484:49bdaaf5";"MG! Use smoke to cut its line of sight.";;;;
"e08100df:43cb5367:caa2c589:06e6bd10";"Torp";;;;"DO NOT TRANSLATE"
"e08146e6:415d959e:df11f988:7c2b4a1c";"#starForExperience";;;;"DO NOT TRANSLATE"
"e0889949:489afa60:00b682bd:0004c53b";"Seokwon";;;;"DO NOT TRANSLATE"
"e08a332b:455bf558:7aa72ca5:7c1035ae";"Svendson";;;;"DO NOT TRANSLATE"
"e08da10c:4e6c4d82:8c298ba7:72cdab03";;;;;
"e09198da:4976fa3a:12aa6189:b2dfbbdc";"TIME";;"End game screen";;
"e091ddc3:433b0122:e63833a5:04d69a20";;;"Hint title for the play button in the replay composant";;
"e0925d11:485323b4:4026c986:1e7702dd";"Sword";;;;"DO NOT TRANSLATE"
"e094a419:4d283166:15b2be9d:ab60e6ac";"Lancer";;;;"DO NOT TRANSLATE"
"e09d8f3e:44b9d6a6:5161cfa4:4e418edb";"Cordeiro";;;;"DO NOT TRANSLATE"
"e09f6357:442359bc:b7bbc082:a02429aa";"Bowditch";;;;"DO NOT TRANSLATE"
"e0a3cd86:4bebf680:e826ee84:0669cd18";"Firsov";;;;"DO NOT TRANSLATE"
"e0a5d39c:48b931e8:a86f1e83:f57c32f5";"Your profile needs to be loaded, but no valid profile could be found.\nDo you want to create one? If you already had a profile, it could be overwritten and all your data will be lost.";"options are : continue / quit";"Message in modal window";;
"e0a9d49b:4f4df5f8:e4e033b0:e540df65";"Zhèng";;;;"DO NOT TRANSLATE"
"e0aae7e0:41640128:eb600688:e0abfad9";"INCOME COUNTDOWN";"Hint number 3";"Hint title for the chrono animated texture for the command points income in the production menu component";;
"e0ac3dde:48118c61:9bc861ad:6209a8b5";"Itty";;;;"DO NOT TRANSLATE"
"e0b02b44:4cf953a1:06b3ddaa:5d360ac9";"Maurin";;;;"DO NOT TRANSLATE"
"e0b04eea:400de881:7806ee94:64af736d";"Finish the tutorial without any loss.";;;;
"e0b0a23a:4c25bdbf:e6a946b8:6e5e89e0";"Satellites-espions et reconnaissances aériennes indisponibles ce tour.";;;;"DO NOT TRANSLATE"
"e0b13604:40eb03d4:e00f6eaf:013245bd";"Sergeant Major";;"Rank of player";;
"e0b4987e:435b6df0:a4e5ecb0:0717cb15";"Jackson";;;;"DO NOT TRANSLATE"
"e0b53284:492664bf:bf23c6ad:0f698fc3";"Ruelle";;;;"DO NOT TRANSLATE"
"e0b9a591:4b46b854:46bfce9b:25c31bae";"Porter";;;;"DO NOT TRANSLATE"
"e0bd5160:42258d27:9d6dd2b4:200fc3fe";"Baryard";;;;"DO NOT TRANSLATE"
"e0bde2df:489e39ee:3a05d0be:61a83097";"This exercise will focus on artillery units and suppression.\n\You will be taught:\n\n  * Withdrawal\n  * Shoot & smoke on position\n  * Artillery basics";;;;
"e0c33117:4a38950f:9ab0e985:046d94a2";"Wolkoff";;;;"DO NOT TRANSLATE"
"e0c37c2b:4eab8aaa:4614388f:189cc147";"Bartosova";;;;"DO NOT TRANSLATE"
"e0c76644:44385229:46e500a9:e71c9a9e";"Yule";;;;"DO NOT TRANSLATE"
"e0cdaaa4:47babaf7:66aed4b7:5e55d7d3";"Your unit is under heavy stress! They are pinned #pabriflepd, and are laying down to gain protection but at the price of their mobility. Once a squad is immobilized, it takes longer to be wiped out.";;"The officer is introducing game mechanics to the Player";;
"e0cdedba:4a6a3aa3:f8bd6ebf:657eebb2";"Kubal";;;;"DO NOT TRANSLATE"
"e0cfef37:4da30e8e:9b68b3a8:e5879ae5";"Bergquist";;;;"DO NOT TRANSLATE"
"e0d01efd:4a05003c:9098caaf:8af3ac33";"Lach";;;;"DO NOT TRANSLATE"
"e0d2163f:45f29f70:8d086da7:894e7021";"Bondstreet";;;;
"e0d33002:4bd67b1a:b7576a82:eed83488";"#Arialbold{June 12th, 1944}";;;;
"e0d4db96:41fde318:9d653981:28614879";"Gain de 40 points politiques.";;;;"DO NOT TRANSLATE"
"e0dba5f3:4b3bf2ff:6e479daf:97d8a275";"Corcoran";;;;"DO NOT TRANSLATE"
"e0e06b72:47f734d8:30882da0:a2c065bd";"Smoke grenade";;;;"DO NOT TRANSLATE"
"e0e3a9fc:4a8d7915:78bb0c94:74bd426b";"Access denied : you have been banned. Time remaining : %1 hour(s)";;;;
"e0e6503f:45a1d73e:ac56f08a:a95d7cd4";"Complete the historical mission 'Operation Windsor'";;"Description Windsor";;
"e0f4023e:4e99cb64:b8b89bbf:15556049";"Atwill";;;;"DO NOT TRANSLATE"
"e0f57990:4603441a:bbe5a3ac:1813f072";"Cowap";;;;"DO NOT TRANSLATE"
"e0f6dcc6:42a6a2c0:dac7d08d:a3cf02f7";"Venzor";;;;"DO NOT TRANSLATE"
"e0f6e4e4:44bf9e26:678ca7a1:d381a0a9";"Utne";;;;"DO NOT TRANSLATE"
"e0f7b29a:486bc763:d9461797:ec389d22";"FK 39(r)";;;;"DO NOT TRANSLATE"
"e0f83129:42e442cc:816dc997:0b68b889";"They're giving up for now, Herr Major. This respite should give us the time to regroup with the rest of the division. The 736. Grenadier will relieve us on our positions.";;"Aide is congratulating the player - Tone is congratulating";;
"e0fa515a:467e1a89:ad63f884:b4b93191";"10v10";;"Game parameter";;
"e1005ed6:45c8a898:73436d84:008b9488";"A Polish Battlefield - Mont Ormel #3vs3";;;;
"e1091f57:412bc13d:75443586:68d588c5";"%1 / %2 PTS";"Number of points of a game.";;;
"e10c8ae9:467adc86:2a3e13a6:7eee762c";"Yount";;;;"DO NOT TRANSLATE"
"e10f3f3d:46c0a514:f74836b6:938a2f47";"Ma";;;;"DO NOT TRANSLATE"
"e1149d4a:46a5e1cb:7fca80a7:d061feb8";"Perte d'une reconnaissance aérienne, d'un bombardement aérien, d'une couverture aérienne ou d'un mouilleur de mines.";;;;"DO NOT TRANSLATE"
"e116bab3:4d188765:dca11191:2a198b43";"Gaudreault";;;;"DO NOT TRANSLATE"
"e11aacf6:44134894:313119b9:23fd7192";"Durham";;;;"DO NOT TRANSLATE"
"e11b46c1:478bfec9:d30607b2:6ee3d0fb";"NAME";"Title of the name column in the division selection screen";;;
"e120b846:4d501fc9:2c556ab9:41ab1af9";"Luttwitz B";;;;
"e124db16:4d86a4a7:47922e8c:5f3e944f";"Walters";;;;"DO NOT TRANSLATE"
"e130dfb4:491fab14:1fe5aa8d:2568b0ac";"4 forces spéciales supplémentaires disponibles.";;;;"DO NOT TRANSLATE"
"e1326649:45bc11b3:d1264cac:5726d198";"Svalbard and Jan Mayen";;"Country name choice during account creation";;
"e132b7fb:4b62cd59:765311b5:39d583a7";"Blocking terrain (stage 0)";;"terrain";;
"e137c975:4ae2a58c:7d85cf85:0ab2c7f1";;;"Hint extended for player line of scenario lobby";;
"e13d8d60:47a887f9:d1ab1b82:92cd3d33";"Reduced to 33%";"Render size reduction";"Option Panel";;
"e147a5da:420b7b1f:1218a8ac:e2ec5c6e";"Tucker";;;;"DO NOT TRANSLATE"
"e150231d:424552ea:f7a80e84:0f052034";"Mortar";;;;
"e1551723:4404f360:17ad229f:127fa11a";"M18 HELLCAT";;;;"DO NOT TRANSLATE"
"e157c603:44658826:0bd209bd:273b9609";"Chose on which side will be displayed the map control overlay. ";"Option hint";"Option Panel";;
"e15af78c:404acc36:237dcd9e:bd5d54b3";"Sainte-Mère-Eglise is surrounded on all sides, Major.";;"An officer is explaining the military situation to the player - Tone is military and informative";;
"e161e4da:4318cbb1:1d94c6aa:afb67319";"Kleika";;;;"DO NOT TRANSLATE"
"e166beaf:456e831a:e4c5b3a9:02705d8a";"Blomqvist";;;;"DO NOT TRANSLATE"
"e16766df:40dadd8e:049ec6a8:d456f6ff";"JEEP OP (356mm)";;;"26";"DO NOT TRANSLATE"
"e169b23f:43980453:946630a2:c5bdb64c";"Rapport météo";;;;"DO NOT TRANSLATE"
"e180d6e3:41188d1c:38b6ddbd:08d8ca7f";"Hansen";;;;"DO NOT TRANSLATE"
"e183e73e:406557ca:3b58ea8c:f2728783";"Lisa";;;;"DO NOT TRANSLATE"
"e1843670:4e37b4c9:a8d8f7be:d6d19aa8";"Peltier";;;;"DO NOT TRANSLATE"
"e1872f56:433d45bc:e897cc9a:90b85012";"Michaud";;;;"DO NOT TRANSLATE"
"e189fc6b:4e2d984d:eff663a4:db41d2ed";"XAudio_2_7.dll is missing, sound will not be available.\nPlease install DirectX June 2010 Redistributable.";;;;
"e18f8d23:4809f4f2:ffce1495:36478dc2";"Fau";;;;"DO NOT TRANSLATE"
"e1914fda:447769da:aadf9e9f:a3f46d04";"Neutralise the Pz IV G.";;;;
"e1928c28:46052931:aa5da39e:895ae375";"Sainte-Mère is under attack!";;"Aide is warning the Player - Tone is warning";;
"e19b9dcb:4e17125c:eb5d35b0:61abeabb";"Login too long.";;"Message in modal window";;
"e19dc934:43947fe8:df757a9d:33d0e9c8";"TOTAL VICTORY";;"Strategic Map Battle Result";;
"e19ec9a1:4bd02724:ca1e74a2:c6966ded";"Chaney";;;;"DO NOT TRANSLATE"
"e1a060ac:4f8f2753:52a54390:f5445971";"Win a 4v4 multiplayer game";"NEW_ACHIEVEMENT_2_1_DESC";"Description of the required conditions to unlock an achievement";;
"e1a7b188:42f5c945:b3593886:e206e6ff";"Rossi";;;;"DO NOT TRANSLATE"
"e1a860d1:41f1cbb4:b3205489:aa02afed";;;;;
"e1b01e7b:44cd3e65:5cf8088a:44a84449";"Use airstrike on the isolated Pak 43 88mm.";;;;
"e1b55271:4f71e08f:621637b4:403b10ff";"Crossing the Merderet";;;;
"e1b89738:41458d86:42e80196:65a57e2a";"M18 HELLCAT";;;;"DO NOT TRANSLATE"
"e1c377de:41525018:40aad391:ab02db2e";"%s/%s destroyed units. ";;;;
"e1c4178a:49af74ae:f6dc0ca2:6e6565ea";"%1%%";;"Formated precision value";"%1 is a number, %% print %";"DO NOT TRANSLATE"
"e1c76e04:4b242753:f27ab587:6a5907b2";"Putsch à Paris";;;;"DO NOT TRANSLATE"
"e1ca154e:490f1c29:e3af7086:48f5a083";"Malgré les protestations du PCF, le peuple français soutient majoritairement la guerre impérialiste.";;;;"DO NOT TRANSLATE"
"e1cb662a:43b772fe:74219b81:703e98ba";"Malecha";;;;"DO NOT TRANSLATE"
"e1cc4279:4aa30f53:2b20c4b5:598aba50";"Matyasz";;;;"DO NOT TRANSLATE"
"e1ce1f2f:4b5bfac2:3bf62790:52f5104b";"Attaque soviétique sur l'Islande";;;;"DO NOT TRANSLATE"
"e1db39b3:4ec2d3c6:9e16d39b:c8a67517";"Schwarzenberg";;;;"DO NOT TRANSLATE"
"e1dfb284:4cb78cca:c9258b92:11491fae";"- Victory is determined by the number of #Arialbold{objectives} secured. If a side controls #Arialbold{all} the objectives, a countdown to sudden death initiates.\n\n- Check your #Arialbold{division's income}, it can be either #Arialbold{phase} or #Arialbold{countdown} income.";;;;
"e1e2513d:4c268acd:7b7cea91:3e7fa7d9";"Svan";;;;"DO NOT TRANSLATE"
"e1e45eb2:4b7960cb:01a20f91:85fd61eb";"Herdal";;;;"DO NOT TRANSLATE"
"e1ed6900:494b9867:830e8a95:ea4e7ecb";"Silfverberg";;;;"DO NOT TRANSLATE"
"e1edfef4:45afa93e:1d585997:9441e033";"Chtchourov";;;;"DO NOT TRANSLATE"
"e1f5fdac:4d692b55:2d01b097:bd5cbfce";"Monteith";;;;"DO NOT TRANSLATE"
"e1f904fd:4fdfa393:e53b9d8e:119397db";"Bleasby";;;;"DO NOT TRANSLATE"
"e1f9747f:4a33e8c6:0e9a95a1:2c05ef83";"Mauritania";;"Country name choice during account creation";;
"e1fa6c60:47dd4201:a89f2391:80572879";"Kowaleski";;;;"DO NOT TRANSLATE"
"e2004c5e:42f02827:bb38f9ac:43d2b801";"West";;;;"DO NOT TRANSLATE"
"e200e039:46282dc5:3311008e:46703ec8";"Kaufman";;;;"DO NOT TRANSLATE"
"e2018a38:4faf569a:27e276b9:35de7be9";"Reoccupy the western sector.";;;;
"e20386f9:487c491a:233154ab:0a890807";;;"Description RLTW";;
"e204dd66:45dec0af:acf32786:f3c60fa2";"#styleGreen{Vous avez échoué à vous emparer de Vladivostok dans les délais.}\n\nVeuillez déposer votre arme et remettre votre commandement au Commissaire politique de votre unité. Vous serez rapatrié à Pékin pour y être jugé.\n\nVotre famille a été prévenue et placée dans un centre de rétention gardé secret.";;;;"DO NOT TRANSLATE"
"e2066c87:4d387706:8e68ceb1:85a8ae8c";"Grossmann";;;;"DO NOT TRANSLATE"
"e20a34f6:448ab96a:53429582:112e9199";"Trait: [AoE] Area of Effect";"titre";;;
"e20d077c:4a028850:4228fc82:a74a4967";"GRW. 50mm";;;;"DO NOT TRANSLATE"
"e20ef571:485833d0:258c12bb:192248c8";"Ambrozy";;;;"DO NOT TRANSLATE"
"e2129702:415a8d6b:96d506ae:01660ea6";"EunJoong";;;;"DO NOT TRANSLATE"
"e2154211:43023a36:5bb7eba0:653824ee";"Lanik";;;;"DO NOT TRANSLATE"
"e2166a26:480cd54b:5f450dac:0a257dea";"HOLD STE-MERE-EGLISE (%s)";;;;
"e218e21e:4c705232:69da22ad:4660e2e1";"Our men have captured a German supply truck, sir. 'Liberating' more of them could prove useful for our future operations.";;;;
"e21b06eb:4a7af359:caa780bb:84748e6a";"Beaumier";;;;"DO NOT TRANSLATE"
"e225eda2:491fe04d:c13311bd:799e3cfe";;"???";;;
"e2268675:44a79602:68f0278e:a10d669d";"Le 22e Panzer-Regiment ne sera pas disponible en Scandinavie, mais gain de 30 points de victoire.";;;;"DO NOT TRANSLATE"
"e227b24c:4b73cd35:86c0ab85:de6392c3";"Parson";;;;"DO NOT TRANSLATE"
"e22a8794:49585a2e:7905dc99:c01fa81f";"Load Failed.";"Text of the message occuring when loading fails (used for saves and replays).";"Message in modal window";;
"e22b1544:4d8a434d:f553dfb3:6986099e";"Armel";;;;"DO NOT TRANSLATE"
"e22b2932:4b7f1c48:af8cc983:2f005fa7";"Couture";;;;"DO NOT TRANSLATE"
"e22f8f87:40ab97d3:8581fd98:37bbc43b";"Batchford";;;;"DO NOT TRANSLATE"
"e232472c:4c1b5c6b:3075ba94:7747ca5d";"The Eye of God";"NEW_ACHIEVEMENT_1_5_NAME";"Name of an achievement to unlock";;
"e2340576:43d6911d:8cab98ad:8dbba890";"RAF recon is warning us about the Germans’ movements on our whole front. We should expect counter-attacks, sir.";;"Aide is warning the Player - Tone is warning";;
"e235d85d:41feb7b9:c5b56883:17750e8a";"M6";;;;"DO NOT TRANSLATE"
"e2389e85:43cca4d2:478ec7b5:aadd35ad";"Grossfeld";;;;"DO NOT TRANSLATE"
"e23a8395:4d63d810:fbaeadb8:1b39d5be";;;;;
"e23b7cba:402c6cf4:627659a7:35f61978";"Guam";;"Country name choice during account creation";;
"e23ff58f:4a6542d6:0bcff984:22355ad5";"Kalkwarf";;;;"DO NOT TRANSLATE"
"e24283ed:4b145e70:3c04c0a5:8f049f91";"Skjöldebrand";;;;"DO NOT TRANSLATE"
"e2436c1e:4bb4b489:b16603a3:5f40ba3c";"BOFORS PORTEE";;;;"DO NOT TRANSLATE"
"e244a3f5:4a33f33b:1ee7babd:4e97a6f8";"La contre-offensive du NORTHAG parvient à dégager l'héroïque garnison de Hambourg et refoule la 2e Armée de la Garde.";;;;"DO NOT TRANSLATE"
"e247fc2f:4d2ca1aa:d2a68db8:08aec291";"Very low ";;"Natural income rate in conquest mode";;
"e24ea6fd:48fea8c6:b3ce53bc:e31b02bc";"Pospíšil";;;;"DO NOT TRANSLATE"
"e25349ea:4642a9f3:4fbe729f:cd2a633e";"Saudi Arabia";;"Country name choice during account creation";;
"e25aca8d:48e268c4:1850c3ae:eda33ca4";"Werlauff";;;;"DO NOT TRANSLATE"
"e25e4c35:40eaa40d:54bab4ba:d83fde4f";"Model Quality";;"Option Panel";;
"e263f60b:438e26be:e36d1788:7f58d835";"To issue your first move orders :\nLEFT CLICK #mouseleftclick on the unit's tag #ptransport to select the unit. LEFT CLICK #mouseleftclick on the #coloredtext4{UNLOAD AT POSITION} #disembarkatposition order (Short-key #inputy) and LEFT CLICK #mouseleftclick on the map to apply it or RIGHT CLICK #mouserightclick to cancel the order.";;"The officer is introducing game mechanics to the Player";;
"e264c644:4f21c66a:3c00d5a2:d9ab0d51";"CHEUX";;;;
"e2678d54:4e6329fa:b0cbdebd:13f3b105";"Hold the eastern sector with at least one unit.";;;;
"e267c499:4a38949e:ca10acb5:ea48ae0b";"Ye";;;;"DO NOT TRANSLATE"
"e26c43cc:48640dee:32f1058b:c68237f3";"Lafayette 'Wardaddy' Pool ";;;;"DO NOT TRANSLATE"
"e2704571:4003dfc0:472846b1:673d3982";"Marchand";;;;"DO NOT TRANSLATE"
"e275bfb6:4b5f43e7:08cd0a83:ec456830";"Ludwig";;;;"DO NOT TRANSLATE"
"e276c4f3:4c76e408:66727ead:56498708";"TUTO";;;;
"e2795f7d:4df6f08e:6601c0b0:aaa1e089";"Very Big";;"Value of hud size";;
"e27c5d8c:4b96aae3:8756fa9c:d66410ab";"Graham";;;;"DO NOT TRANSLATE"
"e27dd91b:461396c0:b70d13ae:787fcb20";"Yes: A replay will be automatically saved under a unique name after each game. No: Only the last replay will be kept.";"Option hint";"Option Panel";;
"e2842bc5:4c33af5b:85ad97b3:3d9e6d4d";"Enemy air contact! #Enemy_airplane_contact";;"Ingame alert";;
"e286fb82:4dcdc174:093019ab:ce376059";"DEFEATS";"Text for defeats column";;;
"e2909c78:49e3a71f:be80b687:0799929a";"1 bombardement aérien, 1 couverture aérienne, 1 satellite-espion supplémentaire disponibles.";;;;"DO NOT TRANSLATE"
"e299801c:47b5345f:2d2513a4:cf0284dd";"QA Team Leader";;;;
"e29b1ce6:4ce6c45e:ad802b9c:486e895f";"The Allies hold the objectives.";;;;
"e2a0eb2d:40ef4733:c79ad896:6d01265b";"Johnson";;;;"DO NOT TRANSLATE"
"e2a283a9:4890ea92:3a0987a5:8d9b417b";"Corrupted installation detected. Please verify the game cache integrity or reinstall.";;;;
"e2a7e136:442b65f7:93918c97:3832f0e2";"Kowal";;;;"DO NOT TRANSLATE"
"e2ae8ce2:4c8986ce:bba3d9b3:dd447082";"Takagi";;;;"DO NOT TRANSLATE"
"e2b7a802:434e0c35:0d9300a3:3265349a";"Up West, a Grenadier regiment has taken defensive position,";;"An officer is explaining the military situation to the player - Tone is military and informative";;
"e2b80d71:4579758c:5178f687:595275b8";"Næss";;;;"DO NOT TRANSLATE"
"e2b865d7:419fea87:2096e083:ed96c78b";"%1#ammo ";;;;"DO NOT TRANSLATE"
"e2b88121:4091bade:e046f2b4:82ac13fa";"RIFLES";;;;"DO NOT TRANSLATE"
"e2c5d792:4e051d79:dd3f7ca2:bca053f0";"November 3rd, 1978. Vietnam & the USSR sign a « mutual defense treaty » aimed at containing China’s influence.";;;;"DO NOT TRANSLATE"
"e2ca7ea4:4fc0532b:0cbfce89:3e13fe6b";"Fs-PZ.ABWEHR";;;;"DO NOT TRANSLATE"
"e2cd6a02:4bc7041e:1d8e91ad:6774a60d";"QUIT";;"Hint title for the back button in the deck overview screen";;
"e2d31184:47c8a3c0:33004185:71348254";"Most";;;;"DO NOT TRANSLATE"
"e2d5143a:4311d6bf:e650ba91:a6689ec3";"Lacombe";;;;"DO NOT TRANSLATE"
"e2d671a0:4d12a219:402d8689:db604885";"Popowski";;;;"DO NOT TRANSLATE"
"e2d85131:40d64387:764febad:4369a03f";"FIREFLY";;;"26";"DO NOT TRANSLATE"
"e2d9b9be:4297f9e5:b2c6b8af:9db30533";"#styleGreen{Vous vous êtes engagé à prendre Vladivostok en 5 jours et ce délai expire demain.}\n\nVous serez tenu personnellement responsable si vous échouez dans cette opération.";;;;"DO NOT TRANSLATE"
"e2e6f850:42d5ddbb:3fd136a9:1dd58088";"Denny";;;;"DO NOT TRANSLATE"
"e2eef8c7:4c863497:0c8bfd81:b68687e7";"Neutral";;"observer neutral for watch replay";;
"e2f20e19:4ce946be:ab760a99:cac2c142";"Pawlicki";;;;"DO NOT TRANSLATE"
"e2f2eed0:488da48c:ff0d31b8:91dc3a05";"THE GENTLEMEN";;;;
"e2f34ca6:4e59eca5:7595218e:bb14503f";"Shortcut to switch between normal game speed and bullet time (singleplayer only)";;;;
"e2f49548:4b390361:1124a5a9:5ae9d7cc";"Sedov";;;;"DO NOT TRANSLATE"
"e2f6fc90:4fe93dd6:ca8416b9:5b03f8c8";"CHAR CMD M4A2";;;;"DO NOT TRANSLATE"
"e30492ce:4a0ac023:c55f199a:92a28b34";"Cheesmann";;;;"DO NOT TRANSLATE"
"e305612a:43342eae:fdc9f0bf:d7f01ce6";"Ahearn";;;;"DO NOT TRANSLATE"
"e30681b9:4a621380:ae230299:6828d532";"Avantage moral OTAN";;;;"DO NOT TRANSLATE"
"e306b9a0:4c4c76df:2efdedba:c6d66815";"%1 has joined.";;"chat";;
"e3098655:4f2d96af:0ed4efa8:fbbad441";"Chegal";;;;"DO NOT TRANSLATE"
"e30e2b54:4e10262c:b78b8890:f83df4e3";"Get a Conquest victory (%s)";;;;
"e311fd5c:4442b925:d53a6f92:84972fda";"PANZER I C";;;;"DO NOT TRANSLATE"
